region;route;county
PA;PA232;Philadelphia
PA;PA291;Philadelphia
PA;PA309;Philadelphia
PA;PA532;Philadelphia
PA;PA611;Philadelphia
PA;I-84;Pike
PA;US6;Pike
PA;US206;Pike
PA;US209;Pike
PA;PA191;Pike
PA;PA390;Pike
PA;PA402;Pike
PA;PA434;Pike
PA;PA447;Pike
PA;PA507;Pike
PA;PA590;Pike
PA;PA739;Pike
PA;US6;Potter
PA;PA44;Potter
PA;PA49;Potter
PA;PA144;Potter
PA;PA155;Potter
PA;PA244;Potter
PA;PA449;Potter
PA;PA607;Potter
PA;PA872;Potter
PA;I-81;Schuylkill
PA;US209;Schuylkill
PA;PA25;Schuylkill
PA;PA54;Schuylkill
PA;PA61;Schuylkill
PA;PA125;Schuylkill
PA;PA183;Schuylkill
PA;PA309;Schuylkill
PA;PA325;Schuylkill
PA;PA339;Schuylkill
PA;PA443;Schuylkill
PA;PA501;Schuylkill
PA;PA645;Schuylkill
PA;PA895;Schuylkill
PA;PA901;Schuylkill
PA;PA924;Schuylkill
PA;US11;Snyder
PA;US15;Snyder
PA;US522;Snyder
PA;PA35;Snyder
PA;PA61;Snyder
PA;PA104;Snyder
PA;PA204;Snyder
PA;PA235;Snyder
PA;I-70;Somerset
PA;I-76;Somerset
PA;US30;Somerset
PA;US40;Somerset
PA;US219;Somerset
PA;PA31;Somerset
PA;PA56;Somerset
PA;PA160;Somerset
PA;PA271;Somerset
PA;PA281;Somerset
PA;PA403;Somerset
PA;PA523;Somerset
PA;PA601;Somerset
PA;PA653;Somerset
PA;PA669;Somerset
PA;PA985;Somerset
PA;US220;Sullivan
PA;PA42;Sullivan
PA;PA87;Sullivan
PA;PA154;Sullivan
PA;PA487;Sullivan
PA;I-81;Susquehanna
PA;US11;Susquehanna
PA;PA29;Susquehanna
PA;PA92;Susquehanna
PA;PA106;Susquehanna
PA;PA167;Susquehanna
PA;PA171;Susquehanna
PA;PA247;Susquehanna
PA;PA267;Susquehanna
PA;PA367;Susquehanna
PA;PA370;Susquehanna
PA;PA371;Susquehanna
PA;PA374;Susquehanna
PA;PA407;Susquehanna
PA;PA492;Susquehanna
PA;PA547;Susquehanna
PA;PA706;Susquehanna
PA;PA848;Susquehanna
PA;PA858;Susquehanna
PA;US6;Tioga
PA;US15;Tioga
PA;PA14;Tioga
PA;PA49;Tioga
PA;PA249;Tioga
PA;PA287;Tioga
PA;PA328;Tioga
PA;PA349;Tioga
PA;PA362;Tioga
PA;PA414;Tioga
PA;PA549;Tioga
PA;PA660;Tioga
PA;I-80;Union
PA;US11;Union
PA;US15;Union
PA;PA44;Union
PA;PA45;Union
PA;PA104;Union
PA;PA192;Union
PA;PA204;Union
PA;PA235;Union
PA;PA304;Union
PA;PA642;Union
PA;I-80;Venango
PA;US62;Venango
PA;US322;Venango
PA;PA8;Venango
PA;PA27;Venango
PA;PA36;Venango
PA;PA38;Venango
PA;PA157;Venango
PA;PA208;Venango
PA;PA227;Venango
PA;PA257;Venango
PA;PA268;Venango
PA;PA308;Venango
PA;PA417;Venango
PA;PA427;Venango
PA;PA428;Venango
PA;PA478;Venango
PA;PA965;Venango
PA;US6;Warren
PA;US62;Warren
PA;PA27;Warren
PA;PA59;Warren
PA;PA69;Warren
PA;PA127;Warren
PA;PA346;Warren
PA;PA426;Warren
PA;PA666;Warren
PA;PA948;Warren
PA;PA957;Warren
PA;PA958;Warren
PA;I-70;Washington
PA;I-79;Washington
PA;US19;Washington
PA;US22;Washington
PA;US40;Washington
PA;PA18;Washington
PA;PA50;Washington
PA;PA88;Washington
PA;PA136;Washington
PA;PA221;Washington
PA;PA231;Washington
PA;PA331;Washington
PA;PA481;Washington
PA;PA519;Washington
PA;PA576;Washington
PA;PA837;Washington
PA;PA844;Washington
PA;PA917;Washington
PA;PA980;Washington
PA;I-84;Wayne
PA;I-380;Wayne
PA;US6;Wayne
PA;PA170;Wayne
PA;PA191;Wayne
PA;PA196;Wayne
PA;PA247;Wayne
PA;PA296;Wayne
