region;route;county
SK;TCHSK;Moose Jaw
SK;SK1;Moose Jaw
SK;SK2;Moose Jaw
SK;SK39;Moose Jaw
SK;SK202;Moose Jaw
SK;SK301;Moose Jaw
SK;SK363;Moose Jaw
SK;SK735;Moose Jaw
SK;SK9;Moose Mountain
SK;SK13;Moose Mountain
SK;SK603;Moose Mountain
SK;SK23;Moose Range
SK;SK55;Moose Range
SK;SK123;Moose Range
SK;SK255;Moose Range
SK;SK690;Moose Range
SK;SK789;Moose Range
SK;TCHSK;Moosomin
SK;SK1;Moosomin
SK;SK8;Moosomin
SK;SK308;Moosomin
SK;SK600;Moosomin
SK;SK709;Moosomin
SK;SK2;Morris
SK;SK365;Morris
SK;SK668;Morris
SK;SK670;Morris
SK;SK763;Morris
SK;TCHSK;Morse
SK;SK1;Morse
SK;SK19;Morse
SK;SK612;Morse
SK;SK644;Morse
SK;SK645;Morse
SK;SK738;Morse
SK;SK6;Mount Hope
SK;SK15;Mount Hope
SK;SK641;Mount Hope
SK;SK8;Mount Pleasant
SK;SK18;Mount Pleasant
SK;SK318;Mount Pleasant
SK;SK31;Mountain View
SK;SK656;Mountain View
SK;SK21;Newcombe
SK;SK44;Newcombe
SK;SK649;Newcombe
SK;SK6;Nipawin
SK;SK35;Nipawin
SK;SK55;Nipawin
SK;SK255;Nipawin
SK;SK789;Nipawin
SK;TCHSK;North Battleford
SK;SK4;North Battleford
SK;SK16;North Battleford
SK;SK40;North Battleford
SK;SK378;North Battleford
SK;SK687;North Battleford
SK;SK6;North Qu'Appelle
SK;SK10;North Qu'Appelle
SK;SK22;North Qu'Appelle
SK;SK35;North Qu'Appelle
SK;SK210;North Qu'Appelle
SK;SK639;North Qu'Appelle
SK;SK640;North Qu'Appelle
SK;SK727;North Qu'Appelle
SK;SK2;Northern Saskatchewan
SK;SK9;Northern Saskatchewan
SK;SK55;Northern Saskatchewan
SK;SK102;Northern Saskatchewan
SK;SK106;Northern Saskatchewan
SK;SK120;Northern Saskatchewan
SK;SK123;Northern Saskatchewan
SK;SK135;Northern Saskatchewan
