region;route;county
MB;TCHMB;Tache
MB;MB1;Tache
MB;MB12;Tache
MB;MB59;Tache
MB;MB206;Tache
MB;MB207;Tache
MB;MB210;Tache
MB;MB302;Tache
MB;MB405;Tache
MB;MB501;Tache
MB;MB23;Thompson
MB;MB240;Thompson
MB;MB338;Thompson
MB;MB432;Thompson
MB;MB3;Two Borders
MB;MB83;Two Borders
MB;MB251;Two Borders
MB;MB252;Two Borders
MB;MB256;Two Borders
MB;MB345;Two Borders
MB;MB445;Two Borders
MB;MB452;Two Borders
MB;MB2;Victoria
MB;MB34;Victoria
MB;MB245;Victoria
MB;MB342;Victoria
MB;MB449;Victoria
MB;MB59;Victoria Beach
MB;MB504;Victoria Beach
MB;TCHMB;Wallace-Woodworth
MB;MB1;Wallace-Woodworth
MB;MB21;Wallace-Woodworth
MB;MB41;Wallace-Woodworth
MB;MB83;Wallace-Woodworth
MB;MB254;Wallace-Woodworth
MB;MB256;Wallace-Woodworth
MB;MB257;Wallace-Woodworth
MB;MB259;Wallace-Woodworth
MB;MB354;Wallace-Woodworth
MB;MB463;Wallace-Woodworth
MB;MB542;Wallace-Woodworth
MB;MB6;West Interlake
MB;MB68;West Interlake
MB;MB325;West Interlake
MB;MB417;West Interlake
MB;MB418;West Interlake
MB;MB8;West St. Paul
MB;MB9;West St. Paul
MB;MB101;West St. Paul
MB;MB220;West St. Paul
MB;MB321;West St. Paul
MB;MB409;West St. Paul
MB;WR52;West St. Paul
MB;WR180;West St. Paul
MB;TCHMB;Westlake-Gladstone
MB;MB16;Westlake-Gladstone
MB;MB34;Westlake-Gladstone
MB;MB50;Westlake-Gladstone
MB;MB242;Westlake-Gladstone
MB;MB260;Westlake-Gladstone
MB;MB265;Westlake-Gladstone
MB;MB350;Westlake-Gladstone
MB;MB567;Westlake-Gladstone
MB;MB569;Westlake-Gladstone
MB;MB575;Westlake-Gladstone
MB;TCHMB;Whitehead
MB;MB1;Whitehead
MB;MB21;Whitehead
MB;MB250;Whitehead
MB;MB348;Whitehead
MB;MB349;Whitehead
MB;MB354;Whitehead
MB;MB455;Whitehead
MB;MB459;Whitehead
MB;MB564;Whitehead
MB;MB11;Whitemouth
MB;MB15;Whitemouth
MB;MB44;Whitemouth
MB;MB307;Whitemouth
MB;MB406;Whitemouth
MB;MB408;Whitemouth
MB;MB506;Whitemouth
MB;TCHMB;Whiteshell Unorganized
MB;MB1;Whiteshell Unorganized
MB;MB44;Whiteshell Unorganized
MB;MB301;Whiteshell Unorganized
MB;MB307;Whiteshell Unorganized
MB;MB308;Whiteshell Unorganized
MB;MB309;Whiteshell Unorganized
MB;MB312;Whiteshell Unorganized
MB;MB525;Whiteshell Unorganized
MB;MB6;Woodlands
MB;MB67;Woodlands
MB;MB221;Woodlands
MB;MB227;Woodlands
MB;MB248;Woodlands
MB;MB322;Woodlands
MB;MB323;Woodlands
MB;MB411;Woodlands
MB;MB415;Woodlands
MB;MB430;Woodlands
MB;MB518;Woodlands
MB;TCHMB;Yellowhead
MB;MB16;Yellowhead
MB;MB21;Yellowhead
MB;MB42;Yellowhead
MB;MB45;Yellowhead
MB;MB264;Yellowhead
MB;MB354;Yellowhead
MB;MB470;Yellowhead
MB;MB566;Yellowhead
