systemName;region;route
usapr;PR;PR6693
usapr;PR;PR7025
usapr;PR;PR7042
usapr;PR;PR7051
usapr;PR;PR7062
usapr;PR;PR7090
usapr;PR;PR7156
usapr;PR;PR7167
usapr;PR;PR7173
usapr;PR;PR7174
usapr;PR;PR7184
usapr;PR;PR7701
usapr;PR;PR7707
usapr;PR;PR7710
usapr;PR;PR7711
usapr;PR;PR7712
usapr;PR;PR7715
usapr;PR;PR7718
usapr;PR;PR7719
usapr;PR;PR7720
usapr;PR;PR7722
usapr;PR;PR7727
usapr;PR;PR7729
usapr;PR;PR7730
usapr;PR;PR7731
usapr;PR;PR7733
usapr;PR;PR7736
usapr;PR;PR7737
usapr;PR;PR7738
usapr;PR;PR7740
usapr;PR;PR7741
usapr;PR;PR7748
usapr;PR;PR7752
usapr;PR;PR7753
usapr;PR;PR7754
usapr;PR;PR7755
usapr;PR;PR7756
usapr;PR;PR7757
usapr;PR;PR7758
usapr;PR;PR7759
usapr;PR;PR7760
usapr;PR;PR7761
usapr;PR;PR7762
usapr;PR;PR7765
usapr;PR;PR7769
usapr;PR;PR7772
usapr;PR;PR7773
usapr;PR;PR7774
usapr;PR;PR7775
usapr;PR;PR7776
usapr;PR;PR7778
usapr;PR;PR7780
usapr;PR;PR7782
usapr;PR;PR7783
usapr;PR;PR7784
usapr;PR;PR7786
usapr;PR;PR7787
usapr;PR;PR7788
usapr;PR;PR7790
usapr;PR;PR8126
usapr;PR;PR8169
usapr;PR;PR8176
usapr;PR;PR8177
usapr;PR;PR8811
usapr;PR;PR8825
usapr;PR;PR8826
usapr;PR;PR8829
usapr;PR;PR8834
usapr;PR;PR8838
usapr;PR;PR8852
usapr;PR;PR8855
usapr;PR;PR8856
usapr;PR;PR8860
usapr;PR;PR8861
usapr;PR;PR8865
usapr;PR;PR8869
usapr;PR;PR8874
usapr;PR;PR8887
usapr;PR;PR9030
usapr;PR;PR9045
usapr;PR;PR9185
usapr;PR;PR9189
usapr;PR;PR9902
usapr;PR;PR9905
usapr;PR;PR9909
usapr;PR;PR9910
usapr;PR;PR9911
usapr;PR;PR9912
usapr;PR;PR9913
usapr;PR;PR9914
usapr;PR;PR9918
usapr;PR;PR9919
usapr;PR;PR9920
usapr;PR;PR9921
usapr;PR;PR9922
usapr;PR;PR9923
usapr;PR;PR9929
usapr;PR;PR9931
usapr;PR;PR9933
usapr;PR;PR9934
usapr;PR;PR9935
usapr;PR;PR9936
usapr;PR;PR9937
usapr;PR;PR9938
usapr;PR;PR9939
usapr;PR;PR9942
usapr;PR;PR9944
usapr;PR;PR9945
usapr;PR;PR9948
usapr;PR;PR9957
usapr;PR;PR9958
usapr;PR;PR9959
usapr;PR;PR9960
usapr;PR;PR9966
usapr;PR;PR9973
usapr;PR;PR9974
usapr;PR;PR9980
usapr;PR;PR9983
usapr;PR;PR9984
usapr;PR;PR9987
usapr;PR;PR9988
usapr;PR;PR9989
usapr;PR;PR9990
usapr;PR;PR9991

